model,phenotype,test_case,tier,prompt_variant,precision,recall,f1,expected_count,actual_count
copilot:gpt-5.4,familial-hypercholesterolemia,phekb-familial-hypercholesterolemia-meds,3,naive,1.0,1.0,1.0,1942,1942
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric,1,broad,0.0,0.0,0.0,264,0
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric,1,expert,0.0,0.0,0.0,264,0
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric,1,naive,0.0,0.0,0.0,264,0
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric,2,broad,1.0,0.5492,0.709,264,145
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric,2,expert,1.0,0.4015,0.573,264,106
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric,2,naive,1.0,0.5492,0.709,264,145
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric,3,broad,1.0,0.5492,0.709,264,145
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric,3,expert,1.0,0.5492,0.709,264,145
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric,3,naive,1.0,0.4015,0.573,264,106
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-comprehensive,1,broad,1.0,0.1995,0.3326,1534,306
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-comprehensive,1,expert,1.0,1.0,1.0,1534,1534
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-comprehensive,1,naive,0.0,0.0,0.0,1534,0
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-comprehensive,2,broad,1.0,0.1995,0.3326,1534,306
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-comprehensive,2,expert,1.0,1.0,1.0,1534,1534
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-comprehensive,2,naive,1.0,0.1213,0.2163,1534,186
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-comprehensive,3,broad,1.0,0.1995,0.3326,1534,306
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-comprehensive,3,expert,,,,,
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-comprehensive,3,naive,1.0,0.1213,0.2163,1534,186
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-dx,1,broad,0.0,0.0,0.0,1312,0
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-dx,1,expert,1.0,1.0,1.0,1312,1312
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-dx,1,naive,0.0,0.0,0.0,1312,0
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-dx,2,broad,1.0,0.1966,0.3287,1312,258
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-dx,2,expert,1.0,1.0,1.0,1312,1312
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-dx,2,naive,1.0,0.1966,0.3287,1312,258
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-dx,3,broad,1.0,0.1966,0.3287,1312,258
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-dx,3,expert,1.0,1.0,1.0,1312,1312
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-dx,3,naive,1.0,0.1966,0.3287,1312,258
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-labs,1,broad,0.0,0.0,0.0,145,0
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-labs,1,expert,1.0,1.0,1.0,145,145
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-labs,1,naive,0.0,0.0,0.0,145,0
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-labs,2,broad,1.0,1.0,1.0,145,145
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-labs,2,expert,1.0,1.0,1.0,145,145
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-labs,2,naive,1.0,1.0,1.0,145,145
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-labs,3,broad,1.0,1.0,1.0,145,145
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-labs,3,expert,1.0,1.0,1.0,145,145
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-labs,3,naive,1.0,1.0,1.0,145,145
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-meds,1,broad,0.0,0.0,0.0,1534,0
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-meds,1,expert,1.0,1.0,1.0,1534,1534
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-meds,1,naive,1.0,0.1995,0.3326,1534,306
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-meds,2,broad,1.0,0.1995,0.3326,1534,306
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-meds,2,expert,1.0,1.0,1.0,1534,1534
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-meds,2,naive,1.0,0.1995,0.3326,1534,306
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-meds,3,broad,1.0,0.1995,0.3326,1534,306
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-meds,3,expert,1.0,1.0,1.0,1534,1534
copilot:gpt-5.4,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-meds,3,naive,1.0,0.1995,0.3326,1534,306
copilot:gpt-5.4,fibromyalgia,phekb-fibromyalgia,1,broad,0.0,0.0,0.0,0,0
copilot:gpt-5.4,fibromyalgia,phekb-fibromyalgia,1,expert,0.0,0.0,0.0,0,0
copilot:gpt-5.4,fibromyalgia,phekb-fibromyalgia,1,naive,0.0,0.0,0.0,0,0
copilot:gpt-5.4,fibromyalgia,phekb-fibromyalgia,2,broad,0.0,0.0,0.0,0,0
copilot:gpt-5.4,fibromyalgia,phekb-fibromyalgia,2,expert,0.0,0.0,0.0,0,0
copilot:gpt-5.4,fibromyalgia,phekb-fibromyalgia,2,naive,0.0,0.0,0.0,0,0
copilot:gpt-5.4,fibromyalgia,phekb-fibromyalgia,3,broad,0.0,0.0,0.0,0,0
copilot:gpt-5.4,fibromyalgia,phekb-fibromyalgia,3,expert,0.0,0.0,0.0,0,0
copilot:gpt-5.4,fibromyalgia,phekb-fibromyalgia,3,naive,0.0,0.0,0.0,0,0
copilot:gpt-5.4,fibromyalgia,phekb-fibromyalgia-comprehensive,1,broad,1.0,0.8128,0.8967,486,395
copilot:gpt-5.4,fibromyalgia,phekb-fibromyalgia-comprehensive,1,expert,1.0,1.0,1.0,486,486
copilot:gpt-5.4,fibromyalgia,phekb-fibromyalgia-comprehensive,1,naive,0.0,0.0,0.0,486,0
copilot:gpt-5.4,fibromyalgia,phekb-fibromyalgia-comprehensive,2,broad,1.0,1.0,1.0,486,486
copilot:gpt-5.4,fibromyalgia,phekb-fibromyalgia-comprehensive,2,expert,1.0,1.0,1.0,486,486
copilot:gpt-5.4,fibromyalgia,phekb-fibromyalgia-comprehensive,2,naive,1.0,0.7695,0.8698,486,374
copilot:gpt-5.4,fibromyalgia,phekb-fibromyalgia-comprehensive,3,broad,1.0,1.0,1.0,486,486
copilot:gpt-5.4,fibromyalgia,phekb-fibromyalgia-comprehensive,3,expert,1.0,1.0,1.0,486,486
copilot:gpt-5.4,fibromyalgia,phekb-fibromyalgia-comprehensive,3,naive,1.0,0.7695,0.8698,486,374
copilot:gpt-5.4,fibromyalgia,phekb-fibromyalgia-dx,1,broad,0.0,0.0,0.0,374,0
copilot:gpt-5.4,fibromyalgia,phekb-fibromyalgia-dx,1,expert,1.0,1.0,1.0,374,374
copilot:gpt-5.4,fibromyalgia,phekb-fibromyalgia-dx,1,naive,0.0,0.0,0.0,374,0
copilot:gpt-5.4,fibromyalgia,phekb-fibromyalgia-dx,2,broad,1.0,1.0,1.0,374,374
copilot:gpt-5.4,fibromyalgia,phekb-fibromyalgia-dx,2,expert,1.0,1.0,1.0,374,374
copilot:gpt-5.4,fibromyalgia,phekb-fibromyalgia-dx,2,naive,1.0,1.0,1.0,374,374
copilot:gpt-5.4,fibromyalgia,phekb-fibromyalgia-dx,3,broad,1.0,1.0,1.0,374,374
copilot:gpt-5.4,fibromyalgia,phekb-fibromyalgia-dx,3,expert,1.0,1.0,1.0,374,374
copilot:gpt-5.4,fibromyalgia,phekb-fibromyalgia-dx,3,naive,1.0,1.0,1.0,374,374
copilot:gpt-5.4,fibromyalgia,phekb-fibromyalgia-meds,1,broad,1.0,1.0,1.0,395,395
copilot:gpt-5.4,fibromyalgia,phekb-fibromyalgia-meds,1,expert,1.0,1.0,1.0,395,395
copilot:gpt-5.4,fibromyalgia,phekb-fibromyalgia-meds,1,naive,0.0,0.0,0.0,395,0
copilot:gpt-5.4,fibromyalgia,phekb-fibromyalgia-meds,2,broad,1.0,1.0,1.0,395,395
copilot:gpt-5.4,fibromyalgia,phekb-fibromyalgia-meds,2,expert,1.0,1.0,1.0,395,395
copilot:gpt-5.4,fibromyalgia,phekb-fibromyalgia-meds,2,naive,1.0,1.0,1.0,395,395
copilot:gpt-5.4,fibromyalgia,phekb-fibromyalgia-meds,3,broad,1.0,1.0,1.0,395,395
copilot:gpt-5.4,fibromyalgia,phekb-fibromyalgia-meds,3,expert,1.0,1.0,1.0,395,395
copilot:gpt-5.4,fibromyalgia,phekb-fibromyalgia-meds,3,naive,1.0,1.0,1.0,395,395
copilot:gpt-5.4,functional-seizures,phekb-functional-seizures,1,broad,1.0,1.0,1.0,749,749
copilot:gpt-5.4,functional-seizures,phekb-functional-seizures,1,expert,1.0,1.0,1.0,749,749
copilot:gpt-5.4,functional-seizures,phekb-functional-seizures,1,naive,1.0,1.0,1.0,749,749
copilot:gpt-5.4,functional-seizures,phekb-functional-seizures,2,broad,1.0,1.0,1.0,749,749
copilot:gpt-5.4,functional-seizures,phekb-functional-seizures,2,expert,1.0,1.0,1.0,749,749
copilot:gpt-5.4,functional-seizures,phekb-functional-seizures,2,naive,1.0,1.0,1.0,749,749
copilot:gpt-5.4,functional-seizures,phekb-functional-seizures,3,broad,1.0,1.0,1.0,749,749
copilot:gpt-5.4,functional-seizures,phekb-functional-seizures,3,expert,1.0,1.0,1.0,749,749
copilot:gpt-5.4,functional-seizures,phekb-functional-seizures,3,naive,1.0,1.0,1.0,749,749
copilot:gpt-5.4,functional-seizures,phekb-functional-seizures-dx,1,broad,1.0,1.0,1.0,749,749
copilot:gpt-5.4,functional-seizures,phekb-functional-seizures-dx,1,expert,1.0,1.0,1.0,749,749
copilot:gpt-5.4,functional-seizures,phekb-functional-seizures-dx,1,naive,1.0,1.0,1.0,749,749
copilot:gpt-5.4,functional-seizures,phekb-functional-seizures-dx,2,broad,1.0,1.0,1.0,749,749
copilot:gpt-5.4,functional-seizures,phekb-functional-seizures-dx,2,expert,1.0,1.0,1.0,749,749
copilot:gpt-5.4,functional-seizures,phekb-functional-seizures-dx,2,naive,1.0,1.0,1.0,749,749
copilot:gpt-5.4,functional-seizures,phekb-functional-seizures-dx,3,broad,1.0,1.0,1.0,749,749
copilot:gpt-5.4,functional-seizures,phekb-functional-seizures-dx,3,expert,1.0,1.0,1.0,749,749
copilot:gpt-5.4,functional-seizures,phekb-functional-seizures-dx,3,naive,1.0,1.0,1.0,749,749
copilot:gpt-5.4,gerd,phekb-gerd,1,broad,1.0,1.0,1.0,786,786
copilot:gpt-5.4,gerd,phekb-gerd,1,expert,1.0,0.7023,0.8251,786,552
copilot:gpt-5.4,gerd,phekb-gerd,1,naive,1.0,1.0,1.0,786,786
copilot:gpt-5.4,gerd,phekb-gerd,2,broad,1.0,1.0,1.0,786,786
copilot:gpt-5.4,gerd,phekb-gerd,2,expert,1.0,1.0,1.0,786,786
copilot:gpt-5.4,gerd,phekb-gerd,2,naive,1.0,1.0,1.0,786,786
copilot:gpt-5.4,gerd,phekb-gerd,3,broad,1.0,1.0,1.0,786,786
copilot:gpt-5.4,gerd,phekb-gerd,3,expert,1.0,1.0,1.0,786,786
copilot:gpt-5.4,gerd,phekb-gerd,3,naive,1.0,1.0,1.0,786,786
copilot:gpt-5.4,gerd,phekb-gerd-comprehensive,1,broad,1.0,1.0,1.0,1781,1781
copilot:gpt-5.4,gerd,phekb-gerd-comprehensive,1,expert,1.0,1.0,1.0,1781,1781
copilot:gpt-5.4,gerd,phekb-gerd-comprehensive,1,naive,1.0,0.5171,0.6817,1781,921
copilot:gpt-5.4,gerd,phekb-gerd-comprehensive,2,broad,1.0,1.0,1.0,1781,1781
copilot:gpt-5.4,gerd,phekb-gerd-comprehensive,2,expert,1.0,1.0,1.0,1781,1781
copilot:gpt-5.4,gerd,phekb-gerd-comprehensive,2,naive,1.0,1.0,1.0,1781,1781
copilot:gpt-5.4,gerd,phekb-gerd-comprehensive,3,broad,1.0,1.0,1.0,1781,1781
copilot:gpt-5.4,gerd,phekb-gerd-comprehensive,3,expert,1.0,1.0,1.0,1781,1781
copilot:gpt-5.4,gerd,phekb-gerd-comprehensive,3,naive,1.0,1.0,1.0,1781,1781
copilot:gpt-5.4,gerd,phekb-gerd-dx,1,broad,1.0,0.7459,0.8545,921,687
copilot:gpt-5.4,gerd,phekb-gerd-dx,1,expert,1.0,1.0,1.0,921,921
copilot:gpt-5.4,gerd,phekb-gerd-dx,1,naive,1.0,0.5993,0.7495,921,552
copilot:gpt-5.4,gerd,phekb-gerd-dx,2,broad,1.0,1.0,1.0,921,921
copilot:gpt-5.4,gerd,phekb-gerd-dx,2,expert,1.0,1.0,1.0,921,921
copilot:gpt-5.4,gerd,phekb-gerd-dx,2,naive,1.0,0.8534,0.9209,921,786
copilot:gpt-5.4,gerd,phekb-gerd-dx,3,broad,1.0,1.0,1.0,921,921
copilot:gpt-5.4,gerd,phekb-gerd-dx,3,expert,1.0,1.0,1.0,921,921
copilot:gpt-5.4,gerd,phekb-gerd-dx,3,naive,1.0,0.8534,0.9209,921,786
copilot:gpt-5.4,gerd,phekb-gerd-meds,1,broad,1.0,1.0,1.0,1489,1489
copilot:gpt-5.4,gerd,phekb-gerd-meds,1,expert,1.0,1.0,1.0,1489,1489
copilot:gpt-5.4,gerd,phekb-gerd-meds,1,naive,0.0,0.0,0.0,1489,0
copilot:gpt-5.4,gerd,phekb-gerd-meds,2,broad,1.0,1.0,1.0,1489,1489
copilot:gpt-5.4,gerd,phekb-gerd-meds,2,expert,1.0,1.0,1.0,1489,1489
copilot:gpt-5.4,gerd,phekb-gerd-meds,2,naive,1.0,1.0,1.0,1489,1489
copilot:gpt-5.4,gerd,phekb-gerd-meds,3,broad,1.0,1.0,1.0,1489,1489
copilot:gpt-5.4,gerd,phekb-gerd-meds,3,expert,1.0,1.0,1.0,1489,1489
copilot:gpt-5.4,gerd,phekb-gerd-meds,3,naive,1.0,1.0,1.0,1489,1489
copilot:gpt-5.4,gerd,phekb-gerd-meds-only,1,broad,0.0,0.0,0.0,1489,0
copilot:gpt-5.4,gerd,phekb-gerd-meds-only,1,expert,1.0,1.0,1.0,1489,1489
copilot:gpt-5.4,gerd,phekb-gerd-meds-only,1,naive,0.0,0.0,0.0,1489,0
copilot:gpt-5.4,gerd,phekb-gerd-meds-only,2,broad,1.0,1.0,1.0,1489,1489
copilot:gpt-5.4,gerd,phekb-gerd-meds-only,2,expert,1.0,1.0,1.0,1489,1489
copilot:gpt-5.4,gerd,phekb-gerd-meds-only,2,naive,1.0,1.0,1.0,1489,1489
copilot:gpt-5.4,gerd,phekb-gerd-meds-only,3,broad,1.0,1.0,1.0,1489,1489
copilot:gpt-5.4,gerd,phekb-gerd-meds-only,3,expert,1.0,1.0,1.0,1489,1489
copilot:gpt-5.4,gerd,phekb-gerd-meds-only,3,naive,1.0,1.0,1.0,1489,1489
copilot:gpt-5.4,glaucoma,phekb-glaucoma-comprehensive,1,broad,1.0,0.7339,0.8466,218,160
copilot:gpt-5.4,glaucoma,phekb-glaucoma-comprehensive,1,expert,1.0,1.0,1.0,218,218
copilot:gpt-5.4,glaucoma,phekb-glaucoma-comprehensive,1,naive,1.0,0.2477,0.3971,218,54
copilot:gpt-5.4,glaucoma,phekb-glaucoma-comprehensive,2,broad,1.0,1.0,1.0,218,218
copilot:gpt-5.4,glaucoma,phekb-glaucoma-comprehensive,2,expert,1.0,1.0,1.0,218,218
copilot:gpt-5.4,glaucoma,phekb-glaucoma-comprehensive,2,naive,1.0,0.6835,0.812,218,149
copilot:gpt-5.4,glaucoma,phekb-glaucoma-comprehensive,3,broad,1.0,1.0,1.0,218,218
copilot:gpt-5.4,glaucoma,phekb-glaucoma-comprehensive,3,expert,1.0,1.0,1.0,218,218
copilot:gpt-5.4,glaucoma,phekb-glaucoma-comprehensive,3,naive,1.0,0.6835,0.812,218,149
copilot:gpt-5.4,glaucoma,phekb-glaucoma-dx,1,broad,1.0,0.2857,0.4444,189,54
copilot:gpt-5.4,glaucoma,phekb-glaucoma-dx,1,expert,1.0,1.0,1.0,189,189
copilot:gpt-5.4,glaucoma,phekb-glaucoma-dx,1,naive,1.0,0.2857,0.4444,189,54
copilot:gpt-5.4,glaucoma,phekb-glaucoma-dx,2,broad,1.0,1.0,1.0,189,189
copilot:gpt-5.4,glaucoma,phekb-glaucoma-dx,2,expert,1.0,1.0,1.0,189,189
copilot:gpt-5.4,glaucoma,phekb-glaucoma-dx,2,naive,1.0,1.0,1.0,189,189
copilot:gpt-5.4,glaucoma,phekb-glaucoma-dx,3,broad,1.0,1.0,1.0,189,189
copilot:gpt-5.4,glaucoma,phekb-glaucoma-dx,3,expert,1.0,1.0,1.0,189,189
copilot:gpt-5.4,glaucoma,phekb-glaucoma-dx,3,naive,1.0,0.7884,0.8817,189,149
copilot:gpt-5.4,glaucoma,phekb-glaucoma-meds,1,broad,1.0,1.0,1.0,160,160
copilot:gpt-5.4,glaucoma,phekb-glaucoma-meds,1,expert,1.0,1.0,1.0,160,160
copilot:gpt-5.4,glaucoma,phekb-glaucoma-meds,1,naive,1.0,1.0,1.0,160,160
copilot:gpt-5.4,glaucoma,phekb-glaucoma-meds,2,broad,1.0,1.0,1.0,160,160
copilot:gpt-5.4,glaucoma,phekb-glaucoma-meds,2,expert,1.0,1.0,1.0,160,160
copilot:gpt-5.4,glaucoma,phekb-glaucoma-meds,2,naive,1.0,1.0,1.0,160,160
copilot:gpt-5.4,glaucoma,phekb-glaucoma-meds,3,broad,1.0,1.0,1.0,160,160
copilot:gpt-5.4,glaucoma,phekb-glaucoma-meds,3,expert,1.0,1.0,1.0,160,160
copilot:gpt-5.4,glaucoma,phekb-glaucoma-meds,3,naive,1.0,1.0,1.0,160,160
copilot:gpt-5.4,glioblastoma,phekb-glioblastoma-dx,1,broad,1.0,1.0,1.0,295,295
copilot:gpt-5.4,glioblastoma,phekb-glioblastoma-dx,1,expert,1.0,1.0,1.0,295,295
copilot:gpt-5.4,glioblastoma,phekb-glioblastoma-dx,1,naive,0.0,0.0,0.0,295,0
copilot:gpt-5.4,glioblastoma,phekb-glioblastoma-dx,2,broad,1.0,1.0,1.0,295,295
copilot:gpt-5.4,glioblastoma,phekb-glioblastoma-dx,2,expert,1.0,1.0,1.0,295,295
copilot:gpt-5.4,glioblastoma,phekb-glioblastoma-dx,2,naive,1.0,1.0,1.0,295,295
copilot:gpt-5.4,glioblastoma,phekb-glioblastoma-dx,3,broad,1.0,1.0,1.0,295,295
copilot:gpt-5.4,glioblastoma,phekb-glioblastoma-dx,3,expert,1.0,1.0,1.0,295,295
copilot:gpt-5.4,glioblastoma,phekb-glioblastoma-dx,3,naive,1.0,1.0,1.0,295,295
copilot:gpt-5.4,gout,phekb-gout-comprehensive,1,broad,1.0,1.0,1.0,288,288
copilot:gpt-5.4,gout,phekb-gout-comprehensive,1,expert,1.0,1.0,1.0,288,288
copilot:gpt-5.4,gout,phekb-gout-comprehensive,1,naive,1.0,0.7188,0.8364,288,207
copilot:gpt-5.4,gout,phekb-gout-comprehensive,2,broad,1.0,1.0,1.0,288,288
copilot:gpt-5.4,gout,phekb-gout-comprehensive,2,expert,1.0,1.0,1.0,288,288
copilot:gpt-5.4,gout,phekb-gout-comprehensive,2,naive,1.0,0.7188,0.8364,288,207
copilot:gpt-5.4,gout,phekb-gout-comprehensive,3,broad,1.0,1.0,1.0,288,288
copilot:gpt-5.4,gout,phekb-gout-comprehensive,3,expert,1.0,1.0,1.0,288,288
copilot:gpt-5.4,gout,phekb-gout-comprehensive,3,naive,1.0,0.7188,0.8364,288,207
copilot:gpt-5.4,gout,phekb-gout-dx,1,broad,1.0,1.0,1.0,207,207
copilot:gpt-5.4,gout,phekb-gout-dx,1,expert,1.0,1.0,1.0,207,207
copilot:gpt-5.4,gout,phekb-gout-dx,1,naive,1.0,1.0,1.0,207,207
copilot:gpt-5.4,gout,phekb-gout-dx,2,broad,1.0,1.0,1.0,207,207
copilot:gpt-5.4,gout,phekb-gout-dx,2,expert,1.0,1.0,1.0,207,207
copilot:gpt-5.4,gout,phekb-gout-dx,2,naive,1.0,1.0,1.0,207,207
copilot:gpt-5.4,gout,phekb-gout-dx,3,broad,1.0,1.0,1.0,207,207
copilot:gpt-5.4,gout,phekb-gout-dx,3,expert,1.0,1.0,1.0,207,207
copilot:gpt-5.4,gout,phekb-gout-dx,3,naive,1.0,1.0,1.0,207,207
copilot:gpt-5.4,gout,phekb-gout-labs,1,broad,1.0,1.0,1.0,49,49
copilot:gpt-5.4,gout,phekb-gout-labs,1,expert,1.0,1.0,1.0,49,49
copilot:gpt-5.4,gout,phekb-gout-labs,1,naive,0.3289,1.0,0.4949,49,149
copilot:gpt-5.4,gout,phekb-gout-labs,2,broad,1.0,1.0,1.0,49,49
copilot:gpt-5.4,gout,phekb-gout-labs,2,expert,1.0,1.0,1.0,49,49
copilot:gpt-5.4,gout,phekb-gout-labs,2,naive,1.0,1.0,1.0,49,49
copilot:gpt-5.4,gout,phekb-gout-labs,3,broad,1.0,1.0,1.0,49,49
copilot:gpt-5.4,gout,phekb-gout-labs,3,expert,1.0,1.0,1.0,49,49
copilot:gpt-5.4,gout,phekb-gout-labs,3,naive,1.0,1.0,1.0,49,49
copilot:gpt-5.4,gout,phekb-gout-meds,1,broad,1.0,1.0,1.0,274,274
copilot:gpt-5.4,gout,phekb-gout-meds,1,expert,1.0,1.0,1.0,274,274
copilot:gpt-5.4,gout,phekb-gout-meds,1,naive,1.0,1.0,1.0,274,274
copilot:gpt-5.4,gout,phekb-gout-meds,2,broad,1.0,1.0,1.0,274,274
copilot:gpt-5.4,gout,phekb-gout-meds,2,expert,1.0,1.0,1.0,274,274
copilot:gpt-5.4,gout,phekb-gout-meds,2,naive,1.0,1.0,1.0,274,274
copilot:gpt-5.4,gout,phekb-gout-meds,3,broad,1.0,1.0,1.0,274,274
copilot:gpt-5.4,gout,phekb-gout-meds,3,expert,1.0,1.0,1.0,274,274
copilot:gpt-5.4,gout,phekb-gout-meds,3,naive,1.0,1.0,1.0,274,274
copilot:gpt-5.4,hearing-loss,phekb-hearing-loss,1,broad,1.0,1.0,1.0,55,55
copilot:gpt-5.4,hearing-loss,phekb-hearing-loss,1,expert,1.0,1.0,1.0,55,55
copilot:gpt-5.4,hearing-loss,phekb-hearing-loss,1,naive,0.0,0.0,0.0,55,0
copilot:gpt-5.4,hearing-loss,phekb-hearing-loss,2,broad,1.0,1.0,1.0,55,55
copilot:gpt-5.4,hearing-loss,phekb-hearing-loss,2,expert,1.0,1.0,1.0,55,55
copilot:gpt-5.4,hearing-loss,phekb-hearing-loss,2,naive,1.0,1.0,1.0,55,55
copilot:gpt-5.4,hearing-loss,phekb-hearing-loss,3,broad,1.0,1.0,1.0,55,55
copilot:gpt-5.4,hearing-loss,phekb-hearing-loss,3,expert,1.0,1.0,1.0,55,55
copilot:gpt-5.4,hearing-loss,phekb-hearing-loss,3,naive,1.0,1.0,1.0,55,55
copilot:gpt-5.4,hearing-loss,phekb-hearing-loss-dx,1,broad,1.0,1.0,1.0,114,114
copilot:gpt-5.4,hearing-loss,phekb-hearing-loss-dx,1,expert,1.0,1.0,1.0,114,114
copilot:gpt-5.4,hearing-loss,phekb-hearing-loss-dx,1,naive,1.0,1.0,1.0,114,114
copilot:gpt-5.4,hearing-loss,phekb-hearing-loss-dx,2,broad,1.0,0.4825,0.6509,114,55
copilot:gpt-5.4,hearing-loss,phekb-hearing-loss-dx,2,expert,1.0,1.0,1.0,114,114
copilot:gpt-5.4,hearing-loss,phekb-hearing-loss-dx,2,naive,0.0,0.0,0.0,114,0
copilot:gpt-5.4,hearing-loss,phekb-hearing-loss-dx,3,broad,0.0,0.0,0.0,114,0
copilot:gpt-5.4,hearing-loss,phekb-hearing-loss-dx,3,expert,1.0,1.0,1.0,114,114
copilot:gpt-5.4,hearing-loss,phekb-hearing-loss-dx,3,naive,1.0,0.7719,0.8713,114,88
copilot:gpt-5.4,heart-failure,phekb-heart-failure,1,broad,1.0,0.563,0.7204,135,76
copilot:gpt-5.4,heart-failure,phekb-heart-failure,1,expert,1.0,0.563,0.7204,135,76
copilot:gpt-5.4,heart-failure,phekb-heart-failure,1,naive,1.0,0.563,0.7204,135,76
copilot:gpt-5.4,heart-failure,phekb-heart-failure,2,broad,0.4706,0.2963,0.3636,135,85
copilot:gpt-5.4,heart-failure,phekb-heart-failure,2,expert,0.0,0.0,0.0,135,0
copilot:gpt-5.4,heart-failure,phekb-heart-failure,2,naive,0.0,0.0,0.0,135,0
copilot:gpt-5.4,heart-failure,phekb-heart-failure,3,broad,0.4706,0.2963,0.3636,135,85
copilot:gpt-5.4,heart-failure,phekb-heart-failure,3,expert,0.4515,1.0,0.6221,135,299
copilot:gpt-5.4,heart-failure,phekb-heart-failure,3,naive,0.4515,1.0,0.6221,135,299
copilot:gpt-5.4,heart-failure,phekb-heart-failure-comprehensive,1,broad,1.0,0.8438,0.9153,512,432
copilot:gpt-5.4,heart-failure,phekb-heart-failure-comprehensive,1,expert,1.0,0.7461,0.8546,512,382
copilot:gpt-5.4,heart-failure,phekb-heart-failure-comprehensive,1,naive,1.0,0.8438,0.9153,512,432
copilot:gpt-5.4,heart-failure,phekb-heart-failure-comprehensive,2,broad,1.0,1.0,1.0,512,512
copilot:gpt-5.4,heart-failure,phekb-heart-failure-comprehensive,2,expert,1.0,1.0,1.0,512,512
copilot:gpt-5.4,heart-failure,phekb-heart-failure-comprehensive,2,naive,1.0,1.0,1.0,512,512
copilot:gpt-5.4,heart-failure,phekb-heart-failure-comprehensive,3,broad,1.0,1.0,1.0,512,512
copilot:gpt-5.4,heart-failure,phekb-heart-failure-comprehensive,3,expert,1.0,1.0,1.0,512,512
